0,1,2,3,4,5,6,7,8,9
1.0,0.838644950412681,0.6886082613288005,0.5513219970106297,0.4316917914650497,0.3332456507107098,0.2581689157064091,0.20756518842288194,0.18183140040660523,0.18183140040660523
1.0,0.8386717793759302,0.688659244884117,0.551392599221419,0.43177650625602,0.33333911103318503,0.2582667964291683,0.20766466251493687,0.18193105161443623,0.18193105161443623
1.0,0.8386985980769749,0.6887102103116345,0.5514631794256335,0.43186119959322644,0.33343255406242817,0.2583646658424106,0.20776413093295354,0.1820307005276632,0.1820307005276632
1.0,0.838725406525227,0.6887611576272811,0.5515337376409791,0.4319458714910846,0.33352597980572574,0.25846252394474717,0.20786359366792068,0.18213034713287585,0.18213034713287585
1.0,0.8387522047300873,0.6888120868469664,0.5516042738851419,0.43203052196399466,0.33361938827035803,0.25856037073479365,0.2079630507108399,0.18222999141668159,0.18222999141668159
1.0,0.838778992700945,0.6888629979865807,0.5516747881757873,0.4321151510263415,0.3337127794635993,0.25865820621116964,0.2080625020527256,0.1823296333657055,0.1823296333657055
1.0,0.8388057704471782,0.6889138910619957,0.5517452805305608,0.4321997586924947,0.3338061533927175,0.258756030372499,0.20816194768460514,0.18242927296659048,0.18242927296659048
1.0,0.8388325379781533,0.6889647660890642,0.5518157509670876,0.4322843449768085,0.33389951006497465,0.2588538432174098,0.2082613875975186,0.18252891020599693,0.18252891020599693
1.0,0.8388592953032256,0.68901562308362,0.5518861995029728,0.4323689098936219,0.3339928494876263,0.25895164474453414,0.20836082178251902,0.18262854507060297,0.18262854507060297
1.0,0.8388860424317387,0.6890664620614784,0.5519566261558014,0.4324534534572588,0.33408617166792204,0.2590494349525085,0.2084602502306721,0.18272817754710435,0.18272817754710435
1.0,0.8389127793730253,0.6891172830384356,0.5520270309431382,0.4325379756820275,0.33417947661310526,0.25914721383997336,0.2085596729330564,0.1828278076222144,0.1828278076222144
1.0,0.8389395061364064,0.6891680860302691,0.552097413882528,0.4326224765822215,0.33427276433041314,0.2592449814055735,0.20865908988076326,0.18292743528266406,0.18292743528266406
1.0,0.8389662227311921,0.689218871052738,0.5521677749914955,0.43270695617211885,0.33436603482707683,0.2593427376479578,0.20875850106489674,0.18302706051520173,0.18302706051520173
1.0,0.838992929166681,0.6892696381215823,0.5522381142875454,0.4327914144659825,0.33445928811032133,0.2594404825657791,0.20885790647657365,0.18312668330659349,0.18312668330659349
1.0,0.8390196254521604,0.6893203872525233,0.5523084317881625,0.4328758514780601,0.3345525241873654,0.25953821615769473,0.20895730610692356,0.18322630364362288,0.18322630364362288
1.0,0.8390463115969062,0.6893711184612642,0.5523787275108114,0.4329602672225844,0.3346457430654219,0.2596359384223659,0.20905669994708873,0.18332592151309096,0.18332592151309096
1.0,0.8390729876101837,0.6894218317634888,0.552449001472937,0.43304466171377276,0.33473894475169724,0.25973364935845794,0.20915608798822402,0.18342553690181623,0.18342553690181623
1.0,0.8390996535012462,0.6894725271748627,0.5525192536919641,0.4331290349658276,0.334832129253392,0.2598313489646404,0.20925547022149715,0.18352514979663473,0.18352514979663473
1.0,0.8391263092793362,0.689523204711033,0.5525894841852975,0.43321338699293616,0.33492529657770054,0.2599290372395868,0.20935484663808843,0.18362476018439988,0.18362476018439988
1.0,0.839152954953685,0.6895738643876281,0.5526596929703226,0.43329771780927057,0.335018446731811,0.26002671418197504,0.20945421722919072,0.18372436805198258,0.18372436805198258
1.0,0.8391795905335128,0.6896245062202577,0.5527298800644044,0.43338202742898796,0.33511157972290573,0.26012437979048686,0.20955358198600968,0.1838239733862711,0.1838239733862711
1.0,0.8392062160280284,0.6896751302245133,0.5528000454848883,0.4334663158662303,0.3352046955581607,0.2602220340638081,0.20965294089976352,0.18392357617417113,0.18392357617417113
1.0,0.8392328314464295,0.6897257364159677,0.5528701892490999,0.43355058313512473,0.33529779424474576,0.2603196770006288,0.20975229396168302,0.18402317640260568,0.18402317640260568
1.0,0.8392594367979028,0.6897763248101753,0.5529403113743451,0.43363482924978314,0.3353908757898249,0.260417308599643,0.20985164116301155,0.18412277405851515,0.18412277405851515
1.0,0.8392860320916239,0.6898268954226721,0.5530104118779097,0.4337190542243026,0.3354839402005559,0.26051492885954886,0.20995098249500516,0.1842223691288573,0.1842223691288573
1.0,0.8393126173367571,0.6898774482689756,0.5530804907770601,0.4338032580727651,0.3355769874840905,0.2606125377790486,0.21005031794893234,0.18432196160060718,0.18432196160060718
1.0,0.8393391925424558,0.6899279833645849,0.5531505480890432,0.4338874408092377,0.33567001764757426,0.2607101353568484,0.21014964751607418,0.18442155146075706,0.18442155146075706
1.0,0.8393657577178623,0.6899785007249809,0.5532205838310855,0.43397160244777244,0.33576303069814684,0.2608077215916586,0.2102489711877243,0.18452113869631656,0.18452113869631656
1.0,0.8393923128721078,0.6900290003656259,0.5532905980203945,0.4340557430024066,0.3358560266429417,0.26090529648219357,0.2103482889551888,0.18462072329431256,0.18462072329431256
1.0,0.8394188580143125,0.690079482301964,0.5533605906741578,0.4341398624871623,0.33594900548908635,0.26100286002717166,0.21044760080978636,0.18472030524178915,0.18472030524178915
1.0,0.8394453931535856,0.6901299465494212,0.5534305618095434,0.4342239609160469,0.33604196724370217,0.2611004122253154,0.2105469067428481,0.18481988452580764,0.18481988452580764
1.0,0.8394719182990251,0.6901803931234048,0.5535005114436997,0.434308038303053,0.33613491191390454,0.26119795307535104,0.21064620674571757,0.1849194611334465,0.1849194611334465
1.0,0.8394984334597183,0.6902308220393043,0.5535704395937555,0.434392094662158,0.33622783950680285,0.2612954825760092,0.21074550080975082,0.1850190350518015,0.1850190350518015
1.0,0.8395249386447412,0.6902812333124906,0.5536403462768202,0.4344761300073247,0.3363207500295003,0.26139300072602434,0.21084478892631636,0.1851186062679854,0.1851186062679854
1.0,0.839551433863159,0.6903316269583166,0.5537102315099837,0.43456014435250107,0.33641364348909414,0.26149050752413483,0.21094407108679505,0.18521817476912822,0.18521817476912822
1.0,0.8395779191240261,0.690382002992117,0.5537800953103161,0.4346441377116201,0.33650651989267555,0.26158800296908324,0.21104334728258026,0.18531774054237707,0.18531774054237707
1.0,0.8396043944363858,0.6904323614292084,0.5538499376948683,0.43472811009860013,0.3365993792473298,0.2616854870596159,0.21114261750507768,0.18541730357489616,0.18541730357489616
1.0,0.8396308598092703,0.6904827022848891,0.553919758680672,0.43481206152734464,0.336692221560136,0.26178295979448346,0.21124188174570546,0.18551686385386673,0.18551686385386673
1.0,0.8396573152517014,0.6905330255744393,0.5539895582847388,0.43489599201174234,0.33678504683816746,0.2618804211724402,0.21134113999589405,0.1856164213664872,0.1856164213664872
1.0,0.8396837607726894,0.6905833313131213,0.5540593365240615,0.43497990156566724,0.33687785508849116,0.2619778711922446,0.21144039224708625,0.18571597609997292,0.18571597609997292
1.0,0.8397101963812341,0.6906336195161793,0.5541290934156132,0.4350637902029786,0.33697064631816837,0.262075309852659,0.2115396384907372,0.18581552804155638,0.18581552804155638
1.0,0.8397366220863244,0.6906838901988392,0.5541988289763479,0.43514765793752086,0.3370634205342543,0.2621727371524497,0.21163887871831447,0.18591507717848693,0.18591507717848693
1.0,0.8397630378969382,0.6907341433763095,0.5542685432232,0.4352315047831239,0.33715617774379797,0.26227015309038704,0.21173811292129777,0.18601462349803105,0.18601462349803105
1.0,0.8397894438220427,0.6907843790637798,0.5543382361730849,0.43531533075360274,0.33724891795384265,0.26236755766524517,0.21183734109117924,0.18611416698747213,0.18611416698747213
1.0,0.8398158398705943,0.6908345972764223,0.5544079078428984,0.435399135862758,0.3373416411714255,0.2624649508758023,0.2119365632194632,0.18621370763411046,0.18621370763411046
1.0,0.8398422260515385,0.6908847980293914,0.5544775582495174,0.4354829201243754,0.3374343474035778,0.26256233272084056,0.2120357792976663,0.18631324542526334,0.18631324542526334
1.0,0.83986860237381,0.6909349813378233,0.5545471874097991,0.4355666835522261,0.33752703665732475,0.26265970319914594,0.2121349893173174,0.186412780348265,0.186412780348265
1.0,0.8398949688463327,0.6909851472168362,0.5546167953405821,0.4356504261600666,0.33761970893968557,0.26275706230950846,0.21223419326995765,0.18651231239046645,0.18651231239046645
1.0,0.8399213254780201,0.6910352956815308,0.5546863820586853,0.43573414796163895,0.33771236425767365,0.26285441005072196,0.21233339114714037,0.18661184153923568,0.18661184153923568
1.0,0.8399476722777743,0.6910854267469896,0.5547559475809087,0.43581784897067044,0.3378050026182963,0.2629517464215842,0.2124325829404311,0.1867113677819575,0.1867113677819575
1.0,0.8399740092544873,0.6911355404282775,0.5548254919240331,0.4359015292008738,0.337897624028555,0.26304907142089684,0.21253176864140758,0.18681089110603352,0.18681089110603352
1.0,0.84000033641704,0.6911856367404415,0.5548950151048201,0.4359851886659473,0.33799022849544513,0.2631463850474655,0.2126309482416597,0.1869104114988822,0.1869104114988822
1.0,0.8400266537743026,0.6912357156985107,0.5549645171400123,0.43606882737957464,0.33808281602595625,0.2632436873000997,0.21273012173278957,0.1870099289479389,0.1870099289479389
1.0,0.840052961335135,0.6912857773174965,0.5550339980463332,0.43615244535542486,0.33817538662707186,0.2633409781776128,0.21282928910641138,0.1871094434406556,0.1871094434406556
1.0,0.8400792591083859,0.6913358216123929,0.5551034578404875,0.4362360426071527,0.3382679403057697,0.263438257678822,0.21292845035415148,0.1872089549645011,0.1872089549645011
1.0,0.8401055471028935,0.6913858485981758,0.5551728965391605,0.4363196191483983,0.33836047706902134,0.26353552580254835,0.21302760546764835,0.18730846350696095,0.18730846350696095
1.0,0.8401318253274856,0.6914358582898034,0.5552423141590187,0.4364031749927873,0.33845299692379266,0.2636327825476168,0.21312675443855253,0.1874079690555375,0.1874079690555375
1.0,0.8401580937909793,0.6914858507022164,0.5553117107167096,0.43648671015393087,0.33854549987704347,0.26373002791285627,0.21322589725852675,0.18750747159774966,0.18750747159774966
1.0,0.8401843525021806,0.6915358258503378,0.5553810862288618,0.43657022464542583,0.33863798593572775,0.2638272618970994,0.21332503391924573,0.18760697112113311,0.18760697112113311
1.0,0.8402106014698855,0.6915857837490731,0.5554504407120849,0.43665371848085455,0.3387304551067936,0.26392448449918265,0.21342416441239628,0.18770646761324022,0.18770646761324022
1.0,0.8402368407028792,0.69163572441331,0.5555197741829696,0.43673719167378494,0.33882290739718307,0.26402169571794654,0.2135232887296772,0.18780596106163996,0.18780596106163996
1.0,0.8402630702099363,0.6916856478579189,0.5555890866580877,0.4368206442377705,0.33891534281383245,0.2641188955522352,0.21362240686279943,0.187905451453918,0.187905451453918
1.0,0.8402892899998208,0.6917355540977521,0.5556583781539922,0.43690407618635035,0.3390077613636721,0.2642160840008967,0.21372151880348586,0.18800493877767652,0.18800493877767652
1.0,0.8403155000812862,0.691785443147645,0.5557276486872172,0.43698748753304933,0.33910016305362645,0.26431326106278286,0.2138206245434714,0.1881044230205344,0.1881044230205344
1.0,0.8403417004630754,0.6918353150224151,0.5557968982742781,0.43707087829137786,0.3391925478906141,0.2644104267367493,0.21391972407450288,0.18820390417012703,0.18820390417012703
1.0,0.840367891153921,0.6918851697368626,0.5558661269316715,0.43715424847483214,0.3392849158815477,0.2645075810216556,0.21401881738833922,0.18830338221410634,0.18830338221410634
1.0,0.8403940721625447,0.6919350073057702,0.5559353346758751,0.43723759809689383,0.33937726703333404,0.2646047239163651,0.21411790447675125,0.18840285714014088,0.18840285714014088
1.0,0.8404202434976581,0.691984827743903,0.5560045215233481,0.43732092717103055,0.3394696013528742,0.2647018554197448,0.21421698533152173,0.1885023289359157,0.1885023289359157
1.0,0.8404464051679621,0.6920346310660088,0.5560736874905308,0.4374042357106954,0.3395619188470631,0.2647989755306655,0.21431605994444536,0.18860179758913231,0.18860179758913231
1.0,0.8404725571821472,0.6920844172868181,0.5561428325938447,0.4374875237293273,0.3396542195227901,0.26489608424800204,0.21441512830732878,0.18870126308750873,0.18870126308750873
1.0,0.8404986995488934,0.6921341864210441,0.5562119568496927,0.4375707912403511,0.3397465033869386,0.26499318157063273,0.21451419041199052,0.1888007254187794,0.1888007254187794
1.0,0.8405248322768704,0.6921839384833824,0.5562810602744593,0.4376540382571771,0.339838770446386,0.2650902674974398,0.214613246250261,0.1889001845706953,0.1889001845706953
1.0,0.8405509553747371,0.6922336734885114,0.5563501428845101,0.4377372647932016,0.3399310207080041,0.26518734202730926,0.2147122958139825,0.18899964053102375,0.18899964053102375
1.0,0.8405770688511426,0.692283391451092,0.5564192046961922,0.43782047086180653,0.3400232541786586,0.26528440515913093,0.21481133909500913,0.18909909328754854,0.18909909328754854
1.0,0.8406031727147252,0.692333092385768,0.5564882457258341,0.43790365647635987,0.3401154708652096,0.2653814568917982,0.21491037608520697,0.18919854282806983,0.18919854282806983
1.0,0.8406292669741129,0.6923827763071662,0.5565572659897458,0.4379868216502152,0.3402076707745112,0.2654784972242084,0.2150094067764538,0.18929798914040413,0.18929798914040413
1.0,0.8406553516379233,0.6924324432298955,0.5566262655042183,0.43806996639671203,0.3402998539134118,0.26557552615526253,0.2151084311606393,0.18939743221238436,0.18939743221238436
1.0,0.8406814267147638,0.6924820931685483,0.5566952442855251,0.43815309072917574,0.3403920202887539,0.2656725436838653,0.2152074492296649,0.18949687203185972,0.18949687203185972
1.0,0.8407074922132312,0.6925317261376993,0.5567642023499202,0.43823619466091757,0.34048416990737435,0.2657695498089252,0.21530646097544387,0.18959630858669574,0.18959630858669574
1.0,0.8407335481419121,0.6925813421519063,0.5568331397136396,0.4383192782052347,0.3405763027761039,0.26586654452935443,0.2154054663899012,0.1896957418647743,0.1896957418647743
1.0,0.8407595945093829,0.6926309412257097,0.5569020563929008,0.43840234137541007,0.3406684189017677,0.26596352784406885,0.21550446546497368,0.1897951718539935,0.1897951718539935
1.0,0.8407856313242095,0.6926805233736331,0.5569709524039029,0.4384853841847127,0.34076051829118503,0.2660604997519881,0.21560345819260984,0.18989459854226773,0.18989459854226773
1.0,0.8408116585949477,0.6927300886101828,0.5570398277628267,0.43856840664639757,0.3408526009511694,0.26615746025203557,0.21570244456476995,0.1899940219175276,0.1899940219175276
1.0,0.840837676330143,0.692779636949848,0.5571086824858341,0.43865140877370534,0.3409446668885286,0.26625440934313827,0.215801424573426,0.19009344196772,0.19009344196772
1.0,0.8408636845383304,0.6928291684071007,0.5571775165890696,0.438734390579863,0.3410367161100644,0.266351347024227,0.21590039821056164,0.190192858680808,0.190192858680808
1.0,0.8408896832280349,0.6928786829963963,0.5572463300886582,0.4388173520780833,0.34112874862257314,0.2664482732942362,0.2159993654681723,0.19029227204477092,0.19029227204477092
1.0,0.8409156724077713,0.6929281807321729,0.5573151230007075,0.438900293281565,0.34122076443284505,0.2665451881521038,0.21609832633826503,0.19039168204760412,0.19039168204760412
1.0,0.8409416520860441,0.6929776616288513,0.5573838953413065,0.43898321420349296,0.3413127635476648,0.26664209159677177,0.21619728081285855,0.1904910886773192,0.1904910886773192
1.0,0.8409676222713476,0.6930271257008362,0.5574526471265258,0.43906611485703806,0.3414047459738112,0.26673898362718546,0.21629622888398323,0.1905904919219439,0.1905904919219439
1.0,0.840993582972166,0.6930765729625145,0.557521378372418,0.4391489952553571,0.3414967117180574,0.2668358642422941,0.21639517054368104,0.19068989176952209,0.19068989176952209
1.0,0.841019534196973,0.6931260034282563,0.5575900890950172,0.4392318554115931,0.34158866078717065,0.26693273344105045,0.21649410578400566,0.19078928820811367,0.19078928820811367
1.0,0.8410454759542325,0.6931754171124151,0.5576587793103396,0.4393146953388751,0.3416805931879125,0.26702959122241093,0.21659303459702228,0.19088868122579467,0.19088868122579467
1.0,0.8410714082523981,0.6932248140293277,0.5577274490343831,0.4393975150503183,0.3417725089270388,0.26712643758533566,0.2166919569748078,0.19098807081065722,0.19098807081065722
1.0,0.8410973310999134,0.6932741941933134,0.5577960982831275,0.4394803145590239,0.34186440801129964,0.26722327252878836,0.21679087290945062,0.19108745695080942,0.19108745695080942
1.0,0.8411232445052115,0.6933235576186749,0.5578647270725342,0.4395630938780792,0.3419562904474394,0.26732009605173646,0.2168897823930507,0.1911868396343755,0.1911868396343755
1.0,0.8411491484767158,0.6933729043196983,0.557933335418547,0.43964585302055775,0.3420481562421967,0.26741690815315095,0.21698868541771954,0.19128621884949554,0.19128621884949554
1.0,0.8411750430228396,0.6934222343106529,0.5580019233370909,0.4397285919995192,0.3421400054023044,0.2675137088320064,0.21708758197558026,0.19138559458432577,0.19138559458432577
1.0,0.8412009281519859,0.6934715476057908,0.5580704908440736,0.4398113108280094,0.34223183793448964,0.26761049808728116,0.21718647205876743,0.19148496682703833,0.19148496682703833
1.0,0.8412268038725474,0.6935208442193477,0.5581390379553841,0.4398940095190604,0.3423236538454739,0.2677072759179571,0.21728535565942714,0.19158433556582133,0.19158433556582133
1.0,0.8412526701929075,0.6935701241655425,0.5582075646868939,0.43997668808569035,0.34241545314197297,0.2678040423230198,0.217384232769717,0.19168370078887875,0.19168370078887875
1.0,0.8412785271214389,0.6936193874585775,0.5582760710544562,0.44005934654090373,0.34250723583069687,0.26790079730145816,0.21748310338180613,0.1917830624844306,0.1917830624844306
1.0,0.8413043746665044,0.693668634112638,0.5583445570739064,0.44014198489769124,0.3425990019183499,0.26799754085226496,0.21758196748787506,0.19188242064071276,0.19188242064071276
1.0,0.841330212836457,0.6937178641418928,0.5584130227610616,0.4402246031690298,0.34269075141163075,0.26809427297443644,0.21768082508011583,0.19198177524597693,0.19198177524597693
1.0,0.8413560416396396,0.6937670775604943,0.5584814681317214,0.4403072013678826,0.3427824843172323,0.2681909936669726,0.21777967615073185,0.19208112628849072,0.19208112628849072
1.0,0.8413818610843851,0.6938162743825779,0.5585498932016671,0.44038977950719904,0.3428742006418419,0.2682877029288767,0.217878520691938,0.19218047375653763,0.19218047375653763
1.0,0.8414076711790163,0.6938654546222625,0.5586182979866626,0.44047233759991494,0.3429659003921411,0.26838440075915587,0.21797735869596063,0.19227981763841687,0.19227981763841687
1.0,0.8414334719318461,0.6939146182936504,0.5586866825024535,0.4405548756589524,0.34305758357480576,0.2684810871568207,0.21807619015503743,0.19237915792244362,0.19237915792244362
1.0,0.8414592633511777,0.6939637654108276,0.5587550467647675,0.4406373936972197,0.34314925019650616,0.26857776212088524,0.21817501506141743,0.19247849459694874,0.19247849459694874
1.0,0.8414850454453039,0.6940128959878631,0.558823390789315,0.4407198917276118,0.34324090026390686,0.2686744256503674,0.21827383340736115,0.19257782765027892,0.19257782765027892
1.0,0.841510818222508,0.6940620100388097,0.5588917145917881,0.44080236976300957,0.34333253378366674,0.2687710777442883,0.21837264518514038,0.19267715707079663,0.19267715707079663
1.0,0.841536581691063,0.6941111075777038,0.5589600181878612,0.4408848278162806,0.3434241507624391,0.2688677184016729,0.21847145038703827,0.19277648284688,0.19277648284688
1.0,0.8415623358592326,0.6941601886185649,0.5590283015931912,0.4409672659002786,0.3435157512068715,0.26896434762154936,0.21857024900534938,0.19287580496692294,0.19287580496692294
1.0,0.84158808073527,0.6942092531753965,0.5590965648234167,0.44104968402784395,0.34360733512360586,0.2690609654029497,0.2186690410323795,0.1929751234193351,0.1929751234193351
1.0,0.8416138163274189,0.6942583012621854,0.5591648078941595,0.44113208221180333,0.3436989025192785,0.2691575717449094,0.21876782646044574,0.19307443819254172,0.19307443819254172
1.0,0.8416395426439129,0.6943073328929019,0.5592330308210227,0.4412144604649698,0.3437904534005201,0.26925416664646723,0.21886660528187654,0.19317374927498382,0.19317374927498382
1.0,0.8416652596929759,0.6943563480815002,0.5593012336195926,0.4412968188001429,0.3438819877739557,0.2693507501066658,0.2189653774890116,0.193273056655118,0.193273056655118
1.0,0.841690967482822,0.6944053468419178,0.5593694163054374,0.4413791572301086,0.34397350564620477,0.269447322124551,0.21906414307420186,0.1933723603214165,0.1933723603214165
1.0,0.8417166660216554,0.6944543291880761,0.5594375788941075,0.4414614757676395,0.34406500702388104,0.26954388269917245,0.21916290202980956,0.19347166026236726,0.19347166026236726
1.0,0.8417423553176704,0.6945032951338804,0.559505721401136,0.4415437744254945,0.34415649191359265,0.269640431829583,0.21926165434820816,0.1935709564664737,0.1935709564664737
1.0,0.8417680353790518,0.6945522446932191,0.5595738438420383,0.44162605321641907,0.34424796032194216,0.2697369695148392,0.2193604000217823,0.1936702489222549,0.1936702489222549
1.0,0.8417937062139744,0.6946011778799644,0.5596419462323123,0.44170831215314527,0.34433941225552656,0.269833495754001,0.21945913904292788,0.19376953761824545,0.19376953761824545
1.0,0.8418193678306033,0.6946500947079728,0.5597100285874382,0.44179055124839167,0.34443084772093724,0.2699300105461319,0.219557871404052,0.19386882254299553,0.19386882254299553
1.0,0.8418450202370937,0.6946989951910841,0.5597780909228789,0.4418727705148633,0.34452226672475983,0.2700265138902989,0.2196565970975729,0.1939681036850709,0.1939681036850709
1.0,0.8418706634415912,0.6947478793431219,0.5598461332540797,0.4419549699652519,0.34461366927357456,0.2701230057855723,0.21975531611592003,0.1940673810330527,0.1940673810330527
1.0,0.8418962974522318,0.6947967471778935,0.5599141555964686,0.4420371496122357,0.344705055373956,0.2702194862310261,0.219854028451534,0.1941666545755377,0.1941666545755377
1.0,0.8419219222771416,0.6948455987091904,0.5599821579654557,0.44211930946847966,0.34479642503247315,0.27031595522573754,0.21995273409686658,0.1942659243011381,0.1942659243011381
1.0,0.8419475379244369,0.6948944339507875,0.5600501403764339,0.4422014495466351,0.34488777825568934,0.2704124127687875,0.22005143304438063,0.19436519019848145,0.19436519019848145
1.0,0.8419731444022246,0.694943252916444,0.5601181028447788,0.44228356985934014,0.3449791150501625,0.27050885885926035,0.22015012528655012,0.19446445225621092,0.19446445225621092
1.0,0.8419987417186017,0.6949920556199026,0.5601860453858486,0.4423656704192196,0.3450704354224448,0.2706052934962436,0.22024881081586017,0.19456371046298504,0.19456371046298504
1.0,0.8420243298816557,0.69504084207489,0.5602539680149838,0.4424477512388848,0.345161739379083,0.2707017166788286,0.22034748962480696,0.1946629648074777,0.1946629648074777
1.0,0.8420499088994642,0.6950896122951169,0.560321870747508,0.44252981233093386,0.34525302692661824,0.2707981284061098,0.22044616170589776,0.1947622152783782,0.1947622152783782
1.0,0.8420754787800955,0.6951383662942779,0.5603897535987272,0.44261185370795153,0.34534429807158606,0.2708945286771853,0.22054482705165088,0.19486146186439124,0.19486146186439124
1.0,0.842101039531608,0.6951871040860517,0.56045761658393,0.44269387538250926,0.3454355528205166,0.2709909174911565,0.22064348565459568,0.1949607045542369,0.1949607045542369
1.0,0.8421265911620505,0.6952358256841006,0.560525459718388,0.4427758773671653,0.3455267911799343,0.27108729484712835,0.22074213750727262,0.1950599433366505,0.1950599433366505
1.0,0.8421521336794624,0.6952845311020712,0.5605932830173553,0.44285785967446445,0.34561801315635815,0.2711836607442091,0.22084078260223314,0.19515917820038278,0.19515917820038278
1.0,0.8421776670918734,0.6953332203535942,0.5606610864960689,0.44293982231693846,0.34570921875630156,0.2712800151815104,0.22093942093203967,0.19525840913419973,0.19525840913419973
1.0,0.8422031914073035,0.6953818934522842,0.5607288701697485,0.44302176530710574,0.3458004079862724,0.2713763581581474,0.22103805248926567,0.19535763612688264,0.19535763612688264
1.0,0.8422287066337634,0.6954305504117397,0.5607966340535966,0.44310368865747146,0.3458915808527731,0.2714726896732386,0.22113667726649558,0.19545685916722808,0.19545685916722808
1.0,0.842254212779254,0.6954791912455436,0.5608643781627984,0.4431855923805277,0.34598273736230045,0.2715690097259059,0.22123529525632482,0.19555607824404786,0.19555607824404786
1.0,0.8422797098517669,0.6955278159672625,0.5609321025125223,0.44326747648875314,0.34607387752134583,0.2716653183152746,0.22133390645135972,0.195655293346169,0.195655293346169
1.0,0.8423051978592839,0.6955764245904477,0.5609998071179193,0.44334934099461354,0.34616500133639505,0.2717616154404733,0.22143251084421764,0.19575450446243378,0.19575450446243378
1.0,0.8423306768097776,0.6956250171286341,0.5610674919941232,0.4434311859105613,0.34625610881392843,0.271857901100634,0.2215311084275268,0.19585371158169967,0.19585371158169967
1.0,0.8423561467112107,0.6956735935953413,0.5611351571562507,0.44351301124903575,0.3463471999604208,0.27195417529489224,0.22162969919392633,0.1959529146928393,0.1959529146928393
1.0,0.8423816075715368,0.6957221540040726,0.5612028026194017,0.443594817022463,0.3464382747823415,0.27205043802238676,0.22172828313606632,0.19605211378474047,0.19605211378474047
1.0,0.8424070593986998,0.6957706983683154,0.5612704283986587,0.44367660324325625,0.3465293332861544,0.2721466892822597,0.22182686024660775,0.1961513088463062,0.1961513088463062
1.0,0.8424325022006341,0.695819226701542,0.5613380345090874,0.4437583699238154,0.3466203754783177,0.2722429290736566,0.22192543051822242,0.19625049986645446,0.19625049986645446
1.0,0.842457935985265,0.6958677390172082,0.5614056209657364,0.4438401170765273,0.34671140136528444,0.27233915739572634,0.22202399394359307,0.19634968683411858,0.19634968683411858
1.0,0.842483360760508,0.6959162353287547,0.5614731877836374,0.4439218447137658,0.346802410953502,0.2724353742476211,0.22212255051541324,0.19644886973824677,0.19644886973824677
1.0,0.8425087765342694,0.6959647156496062,0.561540734977805,0.44400355284789156,0.3468934042494123,0.27253157962849633,0.22222110022638733,0.19654804856780247,0.19654804856780247
1.0,0.8425341833144457,0.6960131799931716,0.5616082625632368,0.4440852414912523,0.34698438125945175,0.272627773537511,0.22231964306923063,0.1966472233117641,0.1966472233117641
1.0,0.8425595811089246,0.6960616283728441,0.5616757705549136,0.44416691065618275,0.3470753419900514,0.27272395597382726,0.2224181790366691,0.19674639395912508,0.19674639395912508
1.0,0.8425849699255838,0.6961100608020017,0.5617432589677992,0.4442485603550045,0.3471662864476368,0.27282012693661073,0.2225167081214396,0.19684556049889398,0.19684556049889398
1.0,0.8426103497722922,0.6961584772940062,0.5618107278168407,0.4443301906000262,0.3472572146386281,0.2729162864250302,0.2226152303162898,0.19694472292009432,0.19694472292009432
1.0,0.8426357206569088,0.696206877862204,0.561878177116968,0.4444118014035435,0.34734812656943975,0.2730124344382578,0.22271374561397805,0.19704388121176464,0.19704388121176464
1.0,0.8426610825872837,0.6962552625199262,0.5619456068830943,0.44449339277783917,0.34743902224648116,0.2731085709754691,0.22281225400727359,0.19714303536295838,0.19714303536295838
1.0,0.8426864355712573,0.6963036312804878,0.5620130171301161,0.44457496473518276,0.34752990167615605,0.2732046960358428,0.2229107554889563,0.19724218536274404,0.19724218536274404
1.0,0.842711779616661,0.6963519841571886,0.5620804078729129,0.44465651728783123,0.3476207648648627,0.27330080961856107,0.22300925005181682,0.19734133120020503,0.19734133120020503
1.0,0.8427371147313165,0.6964003211633129,0.5621477791263475,0.4447380504480284,0.3477116118189941,0.2733969117228092,0.2231077376886566,0.19744047286443964,0.19744047286443964
1.0,0.8427624409230366,0.6964486423121291,0.562215130905266,0.44481956422800517,0.34780244254493775,0.27349300234777596,0.22320621839228766,0.1975396103445611,0.1975396103445611
1.0,0.8427877581996247,0.6964969476168904,0.5622824632244975,0.4449010586399797,0.3478932570490757,0.2735890814926532,0.22330469215553284,0.19763874362969755,0.19763874362969755
1.0,0.8428130665688747,0.6965452370908346,0.5623497760988546,0.444982533696157,0.34798405533778465,0.27368514915663616,0.22340315897122554,0.197737872708992,0.197737872708992
1.0,0.8428383660385713,0.6965935107471839,0.5624170695431332,0.44506398940872943,0.34807483741743583,0.27378120533892336,0.22350161883220998,0.19783699757160234,0.19783699757160234
1.0,0.8428636566164902,0.6966417685991452,0.5624843435721124,0.4451454257898765,0.3481656032943951,0.2738772500387166,0.22360007173134094,0.1979361182067012,0.1979361182067012
1.0,0.8428889383103977,0.6966900106599098,0.5625515982005547,0.4452268428517647,0.34825635297502294,0.27397328325522086,0.22369851766148388,0.19803523460347616,0.19803523460347616
1.0,0.8429142111280508,0.6967382369426536,0.5626188334432058,0.4453082406065479,0.3483470864656743,0.2740693049876445,0.22379695661551488,0.19813434675112954,0.19813434675112954
