0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.9053329200547836,0.8284366060766352,0.7531049535529634,0.6800623135124151,0.609974340715749,0.5434335815904556,0.48094891432875214,0.4229392731559968,0.36973180213981366,0.3215642952828126,0.2785915097453292,0.24089470603773228,0.2084935872181311,0.18135968822099313,0.15943021123812093,0.1426213137286169,0.1308399282213692,0.12399332038233739,0.12399332038233739
1.0,0.9053457015363134,0.8284616301405484,0.7531415627393658,0.6801095694883451,0.6100310747329518,0.543498456052742,0.4810204912654339,0.42301608502073434,0.3698124203221347,0.32164739201860093,0.2786759097018357,0.24097942466672828,0.2085778539438711,0.18144295357976437,0.1595121381388599,0.1427017539941414,0.13091888644470553,0.1240709078537903,0.1240709078537903
1.0,0.9053584775708466,0.8284866436942707,0.7531781569253438,0.6801568067800471,0.6100877873661262,0.5435633075256031,0.4810920447388955,0.42309287404353824,0.3698930172734237,0.3217304699588757,0.27876029391150303,0.24106413096834078,0.20866211187595918,0.18152621353908147,0.15959406265952242,0.14278219432137315,0.13099784643520923,0.12414849795552685,0.12414849795552685
1.0,0.9053712481631675,0.8285116467469593,0.7532147361237859,0.680204025403248,0.6101444786327638,0.5436281360271256,0.4811635747666406,0.42316964024022696,0.3699735930068628,0.32181352911343963,0.2788446623802601,0.24114882494439885,0.2087463610121675,0.1816094680929556,0.1596759847908783,0.1428626346985445,0.13107680817941772,0.12422609067332101,0.12422609067332101
1.0,0.9053840133180547,0.8285366393077608,0.7532513003475663,0.6802512253736573,0.6102011485503376,0.5436929415753774,0.48123508136615534,0.42324638362660405,0.37005414753562194,0.3218965694920873,0.27892901511403223,0.2412335065967323,0.20883060135027298,0.18169271723540628,0.15975790452370853,0.1429430751139011,0.13115577166388326,0.12430368599296228,0.12430368599296228
1.0,0.905396773040282,0.828561621385812,0.7532878496095452,0.680298406706968,0.6102577971363019,0.5437577241884077,0.4813065645549081,0.42332310421845765,0.37013468087285945,0.3219795911046055,0.27901335211874095,0.24131817592717153,0.20891483288805726,0.18177596096046134,0.15983982184880538,0.1430235155557023,0.13123473687517304,0.12438128390025556,0.12438128390025556
1.0,0.9054095273346173,0.8285865929902392,0.7533243839225684,0.6803455694188552,0.6103144244080926,0.5438224838842469,0.4813780243503498,0.42339980203156086,0.37021519303172173,0.3220625939607732,0.27909767340030434,0.24140283293754775,0.20899905562330673,0.18185919926215677,0.15992173675697233,0.1431039560122207,0.1313137037998691,0.12445888438102126,0.12445888438102126
1.0,0.9054222762058235,0.8286115541301587,0.7533609032994675,0.6803927135249773,0.6103710303831267,0.5438872206809066,0.48144946076991385,0.42347647708167147,0.3702956840253433,0.3221455780703613,0.27918197896463676,0.24148747762969275,0.2090832695538124,0.18194243213453695,0.16000364923902402,0.14318439647174241,0.1313926724245683,0.12453648742109526,0.12453648742109526
1.0,0.9054350196586578,0.8286365048146764,0.7533974077530599,0.6804398390409758,0.6104276150788027,0.5439519345963794,0.48152087383101594,0.4235531293845322,0.3703761538668468,0.32222854344313295,0.2792662688176491,0.24157211000543902,0.20916747467737004,0.1820256595716545,0.1600855592857864,0.14326483692256697,0.13147164273588238,0.12461409300632881,0.12461409300632881
1.0,0.9054477576978724,0.8286614450528884,0.7534338972961488,0.6804869459824749,0.6104841785125005,0.5440166256486397,0.48159226355105433,0.4236297589558707,0.37045660256934326,0.3223114900888434,0.2793505429652485,0.24165673006661964,0.2092516709917801,0.18210888156757027,0.16016746688809655,0.14334527735300728,0.1315506147204379,0.12469170112258862,0.12469170112258862
1.0,0.9054604903282139,0.82868637485388,0.7534703719415234,0.6805340343650821,0.6105407207015815,0.544081293855643,0.4816636299474099,0.42370636581139937,0.37053703014593165,0.32239441801724,0.2794348014133386,0.24174133781506843,0.20933585849484773,0.1821920981163534,0.16024937203680276,0.14342571775138965,0.1316295883648762,0.12476931175575685,0.12476931175575685
1.0,0.9054732175544236,0.8287112942267267,0.7535068317019584,0.6805811042043872,0.6105972416633885,0.5441459392353258,0.48173497303744583,0.4237829499668156,0.3706174366096993,0.3224773272380623,0.27951904416781925,0.2418259332526198,0.20942003718438268,0.18227530921208115,0.16033127472276446,0.14350615810605383,0.13170856365585346,0.124846924891731,0.124846924891731
1.0,0.9054859393812374,0.8287362031804941,0.7535432765902148,0.6806281555159638,0.6106537414152456,0.5442105618056065,0.4818062928385081,0.4238595114378016,0.3706978219737217,0.3225602177610419,0.2796032712345869,0.2419105163811089,0.20950420705819947,0.18235851484883914,0.16041317493685225,0.14358659840535282,0.13178754058004058,0.12492454051642395,0.12492454051642395
1.0,0.9054986558133863,0.8287611017242372,0.7535797066190392,0.6806751883153679,0.610710219974459,0.5442751615843844,0.481877589367925,0.42393605024002456,0.37077818625106246,0.32264308959590254,0.2796874826195342,0.24199508720237142,0.2095883681141172,0.18244171502072112,0.1604950726699479,0.14366703863765307,0.1318665191241233,0.12500215861576403,0.12500215861576403
1.0,0.9055113668555953,0.8287859898670014,0.7536161218011641,0.6807222026181391,0.6107666773583158,0.5443397385895402,0.48194886264300757,0.4240125663891367,0.37085852945477366,0.3227259427523602,0.27977167832855027,0.24207964571824378,0.20967252034995967,0.18252490972182908,0.1605769679129443,0.14374747879133432,0.1319454992748021,0.12507977917569482,0.12507977917569482
1.0,0.9055240725125848,0.8288108676178214,0.7536525221493081,0.6807691984397998,0.6108231135840849,0.5444042928389364,0.4820201126810494,0.42408905990077495,0.37093885159789536,0.32280877724012297,0.2798558583675205,0.24216419193056296,0.20975666376355528,0.18260809894627314,0.16065886065674545,0.14382791885478965,0.1320244810187922,0.12515740218217533,0.12515740218217533
1.0,0.9055367727890694,0.8288357349857222,0.7536889076761757,0.6808161757958555,0.6108795286690166,0.5444688243504167,0.4820913394993266,0.42416553079056146,0.37101915269345603,0.322891593068891,0.27994002274232693,0.24224872584116666,0.2098407983527371,0.1826912826881717,0.16074075089226647,0.1439083588164255,0.13210346434282352,0.12523502762117988,0.12523502762117988
1.0,0.9055494676897584,0.8288605919797186,0.7537252783944572,0.6808631347017948,0.6109359226303432,0.5445333331418059,0.482162543115098,0.42424197907410327,0.37109943275447227,0.32297439024835667,0.2800241714588478,0.24233324745189314,0.20992492411534286,0.18277446094165126,0.1608226386104336,0.14398879866466152,0.13218244923364075,0.12531265547869805,0.12531265547869805
1.0,0.9055621572193562,0.8288854386088154,0.7537616343168291,0.6809100751730897,0.6109922954852783,0.5445978192309108,0.48223372354560506,0.42431840476699234,0.37117969179394905,0.3230571687882046,0.2801083045229577,0.24241775676458127,0.21000904104921483,0.18285763370084654,0.16090452380218415,0.14406923838793076,0.1322614356780033,0.12539028574073482,0.12539028574073482
1.0,0.9055748413825615,0.8289102748820073,0.7537979754559537,0.680956997225195,0.6110486472510172,0.5446622826355195,0.482304880808072,0.42439480788480577,0.3712599298248796,0.32313992869811153,0.28019242194052774,0.24250225378107065,0.21009314915219998,0.18294080095990037,0.16098640645846649,0.14414967797467942,0.1323404236626852,0.1254679183933104,0.1254679183933104
1.0,0.9055875201840681,0.828935100808279,0.7538343018244795,0.6810039008735488,0.6111049779447366,0.5447267233734017,0.4823760149197055,0.42447118844310555,0.37134014686024536,0.3232226699877464,0.2802765237174253,0.24258673850320137,0.21017724842214983,0.18302396271296376,0.1610682865702401,0.14423011741336714,0.13241941317447523,0.1255455534224603,0.1255455534224603
1.0,0.9056001936285643,0.8289599163966054,0.7538706134350409,0.6810507861335726,0.6111612875835957,0.5447911414623084,0.48244712589769523,0.42454754645743886,0.3714203429130162,0.3233053926667703,0.28036060985951416,0.24267121093281427,0.2102613388569205,0.18310711895419582,0.1611501641284755,0.14431055669246665,0.1324984042001768,0.1256231908142353,0.1256231908142353
1.0,0.9056128617207329,0.8289847216559508,0.7539069103002586,0.681097653020671,0.6112175761847344,0.5448555369199725,0.48251821375921333,0.42462388194333783,0.37150051799615014,0.3233880967448364,0.28044468037265463,0.24275567107175067,0.2103454204543728,0.1831902696777638,0.16123203912415418,0.144390995800464,0.13257739672660798,0.12570083055470146,0.12570083055470146
1.0,0.905625524465252,0.82900951659527,0.7539431924327389,0.6811445015502319,0.611273843765275,0.544919909764108,0.48258927852141487,0.4247001949163197,0.3715806721225937,0.3234707822315902,0.2805287352627032,0.24284011892185256,0.21042949321237203,0.18327341487784307,0.16131391154826877,0.14447143472585844,0.1326563907406015,0.12577847262994,0.12577847262994
1.0,0.9056381818667941,0.8290343012235076,0.7539794598450746,0.6811913317376261,0.6113300903423213,0.544984260012411,0.4826603202014377,0.4247764853918868,0.3716608053052816,0.32355344913666945,0.2806127745355129,0.24292455448496253,0.21051355712878805,0.18335655454861707,0.1613957813918229,0.14455187345716247,0.13273538622900471,0.12585611702604738,0.12585611702604738
1.0,0.9056508339300265,0.8290590755495983,0.7540157125498445,0.6812381435982083,0.6113863159329589,0.5450485876825588,0.4827313388164022,0.4248527533855265,0.37174091755713695,0.323636097469704,0.2806967981969331,0.2430089777629238,0.2105976122014954,0.18343968868427743,0.16147764864583117,0.1446323119829018,0.13281438317867955,0.12593376372913534,0.12593376372913534
1.0,0.9056634806596113,0.829083839582467,0.7540519505596133,0.6812849371473161,0.6114425205542551,0.5451128927922108,0.48280233438341175,0.4249289989127114,0.37182100889107117,0.323718727240316,0.28078080625280954,0.2430933887575801,0.21068165842837314,0.18352281727902375,0.16155951330131918,0.14471275029161526,0.1328933815765026,0.1260114127253308,0.1260114127253308
1.0,0.9056761220602054,0.8291085933310283,0.7540881738869322,0.6813317124002705,0.6114987042232592,0.5451771753590076,0.48287330691955255,0.42500522198889923,0.37190107931998395,0.3238013384581196,0.2808647987089844,0.2431777874707759,0.2107656958073048,0.18360594032706376,0.16164137534932352,0.1447931883718549,0.13297238140936501,0.12608906400077588,0.12608906400077588
1.0,0.9056887581364604,0.8291333368041871,0.7541243825443383,0.6813784693723758,0.6115548669570023,0.5452414354005716,0.4829442564418936,0.42508142262953263,0.37198112885676354,0.32388393113272146,0.2809487755712962,0.24326217390435612,0.2108497243361786,0.18368905782261327,0.1617232347808918,0.144873626212186,0.1330513826641725,0.12616671754162778,0.12616671754162778
1.0,0.9057013888930229,0.8291580700108384,0.754160576544355,0.6814252080789199,0.6116110087724973,0.545305672934507,0.48301518296748674,0.42515760085003973,0.37206115751428653,0.32396650527372023,0.2810327368455798,0.24334654806016623,0.2109337440128872,0.1837721697598961,0.16180509158708248,0.14495406380118686,0.13313038532784538,0.12624437333405894,0.12624437333405894
1.0,0.9057140143345339,0.8291827929598671,0.7541967558994919,0.681471928535174,0.6116671296867389,0.5453698879783999,0.48308608651336676,0.42523375666583363,0.37214116530541774,0.32404906089070695,0.2811166825376666,0.24343090994005245,0.21101775483532784,0.18385527613314417,0.1618869457589651,0.14503450112744903,0.1332093893873185,0.126322031364257,0.126322031364257
1.0,0.9057266344656295,0.8292075056601483,0.7542329206222446,0.6815186307563926,0.6117232297167038,0.5454340805498179,0.48315696709655115,0.42530989009231257,0.3722211522430106,0.3241315979932648,0.2812006126533843,0.24351525954586145,0.2111017568014023,0.1839383769365974,0.16196879728762004,0.14511493817957713,0.13328839482954122,0.1263996916184246,0.1263996916184246
1.0,0.9057392492909405,0.8292322081205474,0.7542690707250952,0.6815653147578137,0.6117793088793505,0.5454982506663103,0.4832278247340406,0.4253860011448602,0.37230111833990687,0.32421411659096916,0.281284527198557,0.24359959687944052,0.21118574990901684,0.18402147216450374,0.1620506461641387,0.14519537494618895,0.13336740164147745,0.12647735408277958,0.12647735408277958
1.0,0.9057518588150926,0.8292569003499196,0.7543052062205119,0.6816119805546588,0.6118353671916197,0.5455623983454082,0.48329865944281847,0.4254620898388452,0.37238106360893664,0.32429661669338783,0.28136842617900526,0.24368392194263752,0.2112697341560823,0.18410456181111923,0.1621324923796233,0.1452758114159153,0.1334464098101056,0.1265550187435549,0.1265550187435549
1.0,0.9057644630427061,0.8292815823571105,0.7543413271209494,0.6816586281621326,0.6118914046704339,0.5456265236046247,0.48336947123985113,0.4255381561896216,0.37246098806291844,0.32437909831008066,0.2814523096005459,0.2437682347373008,0.211353709540514,0.1841876458707078,0.16221433592518703,0.14535624757740018,0.1335254193224186,0.12663268558699858,0.12663268558699858
1.0,0.9057770619783965,0.8293062541509558,0.7543774334388481,0.6817052575954238,0.6119474213326976,0.5456906264614547,0.483440260142088,0.4256142002125286,0.3725408917146594,0.3244615614505999,0.2815361774689922,0.24385253526527945,0.21143767606023173,0.1842707243375414,0.16229617679195396,0.14543668341930058,0.1336044301654238,0.12671035459937374,0.12671035459937374
1.0,0.9057896556267737,0.8293309157402813,0.7544135251866355,0.6817518688697042,0.6120034171952974,0.5457547069333749,0.48351102616646147,0.42569022192289074,0.3726207745769549,0.32454400612448997,0.2816200297901539,0.24393682352842294,0.2115216337131598,0.1843537972059001,0.16237801497105905,0.14551711893028665,0.13368344232614315,0.12678802576695858,0.12678802576695858
1.0,0.905802243992443,0.829355567133903,0.7544496023767248,0.6817984620001293,0.6120593922751016,0.5458187650378438,0.48358176932988683,0.4257662213360177,0.37270063666258896,0.3246264323412876,0.281703866569837,0.24402109952858136,0.21160558249722697,0.1844368644700718,0.16245985045364814,0.14559755409904152,0.13376245579161292,0.12686569907604633,0.12686569907604633
1.0,0.9058148270800039,0.8293802083406272,0.7544856650215157,0.6818450370018381,0.612115346588961,0.5458828007923017,0.48365248964926255,0.42584219846720467,0.3727804779843339,0.3247088401105217,0.28178768781384395,0.24410536326760537,0.21168952241036654,0.18451992612435245,0.16254168323087786,0.14567798891426134,0.13384147054888393,0.1269433745129453,0.1269433745129453
1.0,0.9058274048940512,0.8294048393692504,0.7545217131333943,0.6818915938899532,0.6121712801537084,0.545946814214171,0.48372318714146995,0.42591815333173194,0.37286029855495056,0.3247912294417137,0.2818714935279737,0.2441896147473461,0.2117734534505163,0.18460298216304588,0.16262351329391578,0.14575842336465536,0.1339204865850214,0.12702105206397876,0.12702105206397876
1.0,0.9058399774391743,0.8294294602285589,0.7545577467247331,0.6819381326795809,0.6122271929861584,0.5460108053208561,0.4837938618233735,0.42599408594486526,0.3729400983871884,0.32487360034437696,0.2819552837180215,0.24427385396965534,0.2118573756156184,0.18468603258046395,0.16270534063394024,0.1458388574389458,0.13399950388710494,0.12709873171548508,0.12709873171548508
1.0,0.9058525447199577,0.8294540709273299,0.7545937658078908,0.6819846533858109,0.6122830851031077,0.5460747741297431,0.4838645137118208,0.4260699963218556,0.37301987749378523,0.3249559528280174,0.282039058389779,0.24435808093638536,0.21194128890361957,0.18476907737092646,0.16278716524214046,0.14591929112586793,0.1340785224422286,0.12717641345381758,0.12717641345381758
1.0,0.9058651067409806,0.8294786714743304,0.7546297703952127,0.6820311560237168,0.6123389565213356,0.5461387206582003,0.4839351428236425,0.4261458844779393,0.3730996358874674,0.32503828690213316,0.28212281754903423,0.24444229564938902,0.2120251933124709,0.1848521165287611,0.16286898710971642,0.14599972441416997,0.13415754223750082,0.1272540972653446,0.1272540972653446
1.0,0.9058776635068173,0.8295032618783178,0.7546657604990304,0.6820776406083555,0.6123948072576033,0.546202644923578,0.48400574917565226,0.42622175042833804,0.3731793735809499,0.3251206025762146,0.28220656120157167,0.24452649811051957,0.212109088840128,0.1849351500483035,0.16295080622787894,0.14608015729261312,0.1342365632600444,0.1273317831364494,0.1273317831364494
1.0,0.9058902150220367,0.8295278421480395,0.7547017361316621,0.682124107154768,0.612450637328654,0.5462665469432081,0.48407633278464707,0.426297594188259,0.37325909058693596,0.3252028998597445,0.2822902893531722,0.24461068832163096,0.2121929754845508,0.1850181779238972,0.16303262258784967,0.14616058974997154,0.13431558549699654,0.12740947105353034,0.12740947105353034
1.0,0.9059027612912026,0.8295524122922339,0.7547376973054123,0.6821705556779787,0.6125064467512132,0.546330426734405,0.4841468936674069,0.4263734157728948,0.37333878691811767,0.3252851787621978,0.28237400200961305,0.24469486628457754,0.2122768532437038,0.18510120014989362,0.16311443618086094,0.14624102177503243,0.13439460893550878,0.1274871610030006,0.1274871610030006
1.0,0.905915302318874,0.8295769723196289,0.7547736440325719,0.6822169861929958,0.612562235541989,0.5463942843144651,0.4842174318406949,0.4264492151974232,0.37341846258717554,0.32536743929304196,0.28245769917666774,0.24477903200121426,0.21236072211555584,0.18518421672065213,0.16319624699815588,0.14632145335659583,0.134473633562747,0.12756485297128828,0.12756485297128828
1.0,0.9059278381096045,0.829601522238943,0.7548095763254185,0.6822633987148112,0.6126180037176712,0.5464581197006666,0.48428794732125746,0.4265249924770075,0.37349811760677853,0.3254496814617366,0.28254138086010644,0.24486318547339653,0.2124445820980803,0.18526722763053993,0.1632780550309885,0.14640188448347471,0.13455265936589145,0.12764254694483654,0.12764254694483654
1.0,0.9059403686679429,0.8296260620588852,0.754845494196216,0.6823097932584007,0.6126737512949321,0.54652193291027,0.4843584401258242,0.42660074762679656,0.3735777519895843,0.32553190527773357,0.2826250470656956,0.24494732670298033,0.21252843318925474,0.18535023287393218,0.16335986027062338,0.14648231514449503,0.13463168633213662,0.12772024291010337,0.12772024291010337
1.0,0.9059528939984326,0.8296505917881545,0.7548813976572152,0.6823561698387238,0.6127294782904263,0.546585723960518,0.4844289102711078,0.42667648066192454,0.3736573657482391,0.3256141107504773,0.282708697799198,0.24503145569182216,0.2126122753870613,0.18543323244521176,0.16344166270833596,0.1465627453284956,0.13471071444869143,0.12779794085356164,0.12779794085356164
1.0,0.9059654141056122,0.8296751114354406,0.7549172867206528,0.6824025284707238,0.6127851847207908,0.5466494928686352,0.4844993577738044,0.4267521915975111,0.37373695889537767,0.3256962978894044,0.28279233306637297,0.24511557244177898,0.2126961086894865,0.18551622633876952,0.16352346233541235,0.1466431750243282,0.13478974370277894,0.12787564076169916,0.12787564076169916
1.0,0.905977928994015,0.8296996210094233,0.7549531613987527,0.6824488691693277,0.6128408706026447,0.5467132396518285,0.48456978265059325,0.42682788044866143,0.3738165314436234,0.3257784667039438,0.2828759528729762,0.24519967695470826,0.2127799330945212,0.1855992145490041,0.16360525914314933,0.14672360422085734,0.13486877408163658,0.12795334262101857,0.12795334262101857
1.0,0.9059904386681694,0.8297241205187729,0.754989021703725,0.6824951919494464,0.6128965359525894,0.546776964327287,0.4846401849181369,0.4269035472304661,0.37389608340558833,0.32586061720351683,0.28295955722475963,0.24528376923246797,0.21286374860016066,0.18568219707032205,0.1636870531228545,0.14680403290696054,0.134947805572516,0.1280310464180374,0.1280310464180374
1.0,0.9060029431325988,0.8297486099721498,0.7550248676477664,0.6825414968259749,0.6129521807872093,0.5468406669121818,0.48471056459308115,0.4269791919580013,0.373975614793873,0.32594274939753715,0.2830431461274718,0.24536784927691666,0.2129475552044046,0.18576517389713765,0.16376884426584606,0.1468844610715281,0.13502683816268318,0.12810875213928802,0.12810875213928802
1.0,0.9060154423918214,0.8297730893782054,0.7550606992430603,0.6825877838137916,0.6130078051230703,0.5469043474236664,0.4847809216920553,0.4270548146463288,0.3740551256210667,0.3260248632954108,0.2831267195868575,0.24545191708991324,0.21303135290525696,0.18584814502387306,0.16385063256345295,0.14696488870346322,0.13510587183941827,0.12818645977131762,0.12818645977131762
1.0,0.9060279364503504,0.8297975587455808,0.7550965165017768,0.6826340529277592,0.6130634089767213,0.5469680058788767,0.4848512562316717,0.4271304153104956,0.3741346158997473,0.3261069589065361,0.2832102776086581,0.24553597267331723,0.21311514170072615,0.18593111044495825,0.1639324180070147,0.14704531579168187,0.13518490659001567,0.1282641693006882,0.1282641693006882
1.0,0.906040425312694,0.829822018082908,0.7551323194360725,0.6826803041827243,0.6131189923646935,0.5470316422949305,0.4849215682285262,0.4272059939655346,0.37421408564248126,0.3261890362403038,0.2832938201986112,0.24562001602898856,0.2131989215888249,0.18601407015483096,0.16401420058788158,0.14712574232511288,0.13526394240178402,0.12834188071397662,0.12834188071397662
1.0,0.9060529089833554,0.8298464673988092,0.7551681080580908,0.6827265375935171,0.6131745553035005,0.547095256688928,0.48499185769919817,0.4272815506264641,0.3742935348618239,0.32627109530609705,0.2833773473624509,0.24570404715878771,0.21328269256757024,0.18609702414793672,0.16409598029741446,0.14720616829269792,0.13534297926204608,0.12841959399777453,0.12841959399777453
1.0,0.9060653874668327,0.8298709067018971,0.7552038823799615,0.6827727531749522,0.6132300978096386,0.5471588490779518,0.48506212466024995,0.427357085308288,0.3743729635703189,0.32635313611329136,0.2834608591059077,0.24578806606457554,0.21336645463498363,0.18617997241872888,0.16417775712698485,0.14728659368339136,0.1354220171581389,0.12849730913868831,0.12849730913868831
1.0,0.906077860767619,0.829895336000775,0.7552396424138014,0.682818950941828,0.6132856198995861,0.5472224194790667,0.4851323691282277,0.4274325980259957,0.3744523717804989,0.32643515867125455,0.2835443554347085,0.24587207274821352,0.21345020778909082,0.18626291496166852,0.16425953106797492,0.14736701848616043,0.13550105607741364,0.12857502612333915,0.12857502612333915
1.0,0.9060903288902024,0.8299197553040365,0.7552753881717138,0.6828651309089266,0.6133411215898043,0.5472859679093198,0.4852025911196607,0.4275080887945624,0.3745317595048851,0.32651716298934685,0.28362783635457667,0.24595606721156343,0.2135339520279219,0.1863458517712245,0.1643413021117774,0.1474474426899851,0.13558009600723567,0.128652744938363,0.128652744938363
1.0,0.9061027918390661,0.8299441646202655,0.7553111196657889,0.6829112930910145,0.6133966028967367,0.5473494943857409,0.48527279065106177,0.42758355762894884,0.3746111267559874,0.3265991490769209,0.2837113018712318,0.24604004945648766,0.21361768734951134,0.18642878284187347,0.16442307024979563,0.14752786628385814,0.1356591369349845,0.12873046557041057,0.12873046557041057
1.0,0.9061152496186881,0.829968563958037,0.7553468369081036,0.6829574375028421,0.6134520638368097,0.5474129989253418,0.4853429677389272,0.4276590045441013,0.3746904735463044,0.3266811169433217,0.28379475199039,0.24612401948484908,0.21370141375189777,0.18651170816809973,0.1645048354734436,0.14760828925678496,0.13573817884805367,0.1288081880061472,0.1288081880061472
1.0,0.9061277022335416,0.8299929533259158,0.7553825399107214,0.683003564159144,0.6135075044264321,0.5474764815451166,0.48541312239973666,0.4277344295549518,0.3747697998883235,0.3267630665978867,0.2838781867177639,0.24620797729851093,0.2137851312331243,0.18659462774439536,0.1645865977741458,0.14768871159778382,0.13581722173385102,0.12888591223225304,0.12888591223225304
1.0,0.9061401496880946,0.8300173327324576,0.7554182286856926,0.6830496730746385,0.6135629246819952,0.5475399422620425,0.4854832546499535,0.427809832676418,0.3748491057945206,0.32684499804994577,0.28396160605906234,0.24629192289933696,0.2138688397912382,0.18667754156526023,0.16466835714333736,0.14776913329588565,0.1358962655797984,0.12896363823542295,0.12896363823542295
1.0,0.9061525919868106,0.8300417021862087,0.7554539032450547,0.6830957642640285,0.613618324619873,0.5476033810930783,0.48555336450602443,0.42788521392340323,0.3749283912773606,0.3269269113088211,0.2840450100199909,0.24637585628919131,0.21395253942429115,0.18676044962520186,0.1647501135724639,0.14784955434013408,0.1359753103733318,0.12904136600236643,0.12904136600236643
1.0,0.9061650291341476,0.8300660616957057,0.7554895636008313,0.6831418377420005,0.6136737042564221,0.5476667980551658,0.4856234519843797,0.42796057331079657,0.37500765634929706,0.3270088063838274,0.28412839860625116,0.24645977746993872,0.2140362301303391,0.18684335191873547,0.16483186705298164,0.14792997471958547,0.13605435610190125,0.12911909551980771,0.12911909551980771
1.0,0.9061774611345589,0.8300904112694759,0.7555252097650332,0.6831878935232255,0.613729063607982,0.5477301931652292,0.48569351710143305,0.42803591085347276,0.37508690102277226,0.32709068328427177,0.28421177182354135,0.2465436864434442,0.21411991190744217,0.18692624844038397,0.16491361757635728,0.14801039442330885,0.1361334027529709,0.12919682677448563,0.12919682677448563
1.0,0.9061898879924926,0.830114750916037,0.7555608417496584,0.6832339316223586,0.6137844026908745,0.547793566440175,0.48576355987358194,0.4281112265662922,0.3751661253102172,0.3271725420194536,0.28429512967755594,0.2466275832115734,0.2142035847536649,0.187009139184678,0.16499536513406812,0.14809081344038588,0.13621245031401893,0.12927455975315374,0.12927455975315374
1.0,0.9062023097123921,0.8301390806438975,0.7555964595666912,0.6832799520540388,0.6138397215214045,0.5478569178968923,0.48583358031720714,0.4281865204641011,0.37524532922405174,0.32725438259866496,0.2843784721739861,0.24671146777619227,0.21428724866707605,0.1870920241461559,0.16507710971760192,0.14817123175991095,0.1362914987725376,0.1293522944425802,0.1293522944425802
1.0,0.9062147262986959,0.8301634004615565,0.755632063228103,0.6833259548328897,0.6138950201158592,0.5479202475522528,0.4859035784486734,0.42826179256173147,0.37532451277668455,0.32733620503119015,0.2844617993185192,0.24679534013916718,0.2143709036457486,0.18717490331936354,0.16515885131845698,0.14825164937099108,0.13637054811603314,0.12943003082954782,0.12943003082954782
1.0,0.9062271377558374,0.8301877103775034,0.7556676527458519,0.683371939973519,0.613950298490509,0.5479835554231106,0.48597355428432865,0.4283370428740009,0.37540367598051305,0.327418009326306,0.2845451111168391,0.24687920030236507,0.2144545496877598,0.1872577766988546,0.16524058992814203,0.14833206626274592,0.1364495983320259,0.129507768900854,0.129507768900854
1.0,0.9062395440882451,0.8302120104002184,0.7557032281318833,0.6834179074905182,0.6140055566616066,0.5480468415263027,0.48604350784050476,0.4284122714157129,0.3754828188479234,0.32749979549328173,0.284628407574626,0.24696304826765322,0.21453818679119116,0.1873406442791904,0.16532232553817636,0.14841248242430768,0.1365286494080502,0.12958550864331075,0.12958550864331075
1.0,0.9062519453003427,0.8302363005381724,0.7557387893981293,0.6834638573984637,0.614060794645388,0.5481101058786484,0.486113439133517,0.42848747820165684,0.37556194139129073,0.3275815635413792,0.28471168869755664,0.24704688403689942,0.21462181495412846,0.1874235060549398,0.16540405814008965,0.1484928978448213,0.1366077013316543,0.12966325004374468,0.12966325004374468
1.0,0.9062643413965487,0.8302605807998268,0.7557743365565088,0.6835097897119157,0.6141160124580716,0.5481733484969498,0.48618334817966463,0.4285626632466077,0.37564104362297873,0.32766331347985245,0.28479495449130404,0.24713070761197178,0.21470543417466173,0.18750636202067936,0.16548578772542213,0.14857331251344424,0.13668675409040054,0.12974099308899695,0.12974099308899695
1.0,0.906276732381277,0.8302848511936338,0.7558098696189279,0.6835557044454188,0.6141712101158587,0.5482365693979915,0.4862532349952304,0.42863782656532634,0.37572012555534023,0.3277450453179481,0.2848782049615378,0.2472145189947389,0.21478904445088512,0.1875892121709933,0.1655675142857244,0.1486537264193466,0.13676580767186516,0.12981873776592331,0.12981873776592331
1.0,0.9062891182589364,0.830309111728036,0.7558453885972795,0.6836016016135021,0.6142263876349335,0.5482997685985408,0.48632309959648057,0.42871296817255955,0.3757991872007167,0.3278267590649054,0.2849614401139238,0.24729831818706977,0.2148726457808971,0.18767205650047344,0.1656492378125575,0.14873413955171097,0.1368448620636384,0.12989648406139406,0.12989648406139406
1.0,0.9063014990339309,0.830333362411467,0.7558808935034435,0.6836474812306789,0.6142815450314631,0.5483629461153477,0.4863929419996654,0.42878808808304,0.3758782285714386,0.3279084547299558,0.2850446599541245,0.2473821051908339,0.21495623816280032,0.1877548950037191,0.16573095829749296,0.14881455189973258,0.13692391725332448,0.129974231962294,0.129974231962294
1.0,0.9063138747106594,0.8303576032523509,0.755916384349287,0.6836933433114467,0.6143366823215974,0.548426101965145,0.4864627622210188,0.4288631863114859,0.37595724967982513,0.3279901323223234,0.28512786448779853,0.24746588000790104,0.2150398215947017,0.18783772767533732,0.16581267573211267,0.1488949634526192,0.1370029732285414,0.1300519814555225,0.1300519814555225
1.0,0.9063262452935164,0.8303818342591025,0.7559518611466638,0.6837391878702876,0.6143917995214694,0.5484892361646478,0.4865325602767585,0.42893826287260167,0.37603625053818446,0.32807179185122476,0.2852110537206011,0.24754964264014154,0.21512339607471226,0.1879205545099427,0.1658943901080089,0.14897537419959114,0.13708202997692126,0.13012973252799342,0.13012973252799342
